moneyness,maturity,fitted_vol
1.2909,0.222701,0.376568
1.2909,0.226111,0.376165
1.2909,0.229522,0.375758
1.2909,0.232933,0.375344
1.2909,0.236343,0.374922
1.2909,0.239754,0.374491
1.2909,0.243165,0.37405
1.2909,0.246575,0.373599
1.30864,0.0794521,0.427766
1.30864,0.0828627,0.426385
1.30864,0.0862734,0.424931
1.30864,0.0896841,0.423407
1.30864,0.0930948,0.42182
1.30864,0.0965055,0.420176
1.30864,0.0999161,0.418484
1.30864,0.103327,0.416754
1.30864,0.106737,0.414996
1.30864,0.110148,0.413221
1.30864,0.113559,0.411441
1.30864,0.11697,0.409668
1.30864,0.12038,0.407913
1.30864,0.123791,0.406187
1.30864,0.127202,0.404501
1.30864,0.130612,0.402863
1.30864,0.134023,0.401282
1.30864,0.137434,0.399764
1.30864,0.140844,0.398314
1.30864,0.144255,0.396936
1.30864,0.147666,0.395633
1.30864,0.151076,0.394405
1.30864,0.154487,0.393253
1.30864,0.157898,0.392175
1.30864,0.161308,0.391169
1.30864,0.164719,0.390233
1.30864,0.16813,0.389362
1.30864,0.17154,0.388554
1.30864,0.174951,0.387803
1.30864,0.178362,0.387105
1.30864,0.181772,0.386456
1.30864,0.185183,0.385851
1.30864,0.188594,0.385284
1.30864,0.192004,0.384752
1.30864,0.195415,0.38425
1.30864,0.198826,0.383772
1.30864,0.202237,0.383316
1.30864,0.205647,0.382876
1.30864,0.209058,0.382449
1.30864,0.212469,0.38203
1.30864,0.215879,0.381617
1.30864,0.21929,0.381205
1.30864,0.222701,0.380791
1.30864,0.226111,0.380373
1.30864,0.229522,0.379947
1.30864,0.232933,0.379511
1.30864,0.236343,0.379064
1.30864,0.239754,0.378603
1.30864,0.243165,0.378127
1.30864,0.246575,0.377636
1.32639,0.0794521,0.437093
1.32639,0.0828627,0.435468
1.32639,0.0862734,0.433763
1.32639,0.0896841,0.431982
1.32639,0.0930948,0.430134
1.32639,0.0965055,0.428229
1.32639,0.0999161,0.426276
1.32639,0.103327,0.424287
1.32639,0.106737,0.422275
1.32639,0.110148,0.420253
1.32639,0.113559,0.418235
1.32639,0.11697,0.416233
1.32639,0.12038,0.414261
1.32639,0.123791,0.41233
1.32639,0.127202,0.410452
1.32639,0.130612,0.408635
1.32639,0.134023,0.406889
1.32639,0.137434,0.405219
1.32639,0.140844,0.403631
1.32639,0.144255,0.402128
1.32639,0.147666,0.400712
1.32639,0.151076,0.399383
1.32639,0.154487,0.39814
1.32639,0.157898,0.396981
1.32639,0.161308,0.395905
1.32639,0.164719,0.394906
1.32639,0.16813,0.393982
1.32639,0.17154,0.393127
1.32639,0.174951,0.392337
1.32639,0.178362,0.391606
1.32639,0.181772,0.390929
1.32639,0.185183,0.390302
1.32639,0.188594,0.389719
1.32639,0.192004,0.389174
1.32639,0.195415,0.388664
1.32639,0.198826,0.388183
1.32639,0.202237,0.387726
1.32639,0.205647,0.38729
1.32639,0.209058,0.386869
1.32639,0.212469,0.38646
1.32639,0.215879,0.386058
1.32639,0.21929,0.38566
1.32639,0.222701,0.385262
1.32639,0.226111,0.384861
1.32639,0.229522,0.384453
1.32639,0.232933,0.384035
1.32639,0.236343,0.383605
1.32639,0.239754,0.38316
1.32639,0.243165,0.382697
1.32639,0.246575,0.382215
1.34413,0.0794521,0.446602
1.34413,0.0828627,0.444745
1.34413,0.0862734,0.442799
1.34413,0.0896841,0.440773
1.34413,0.0930948,0.438676
1.34413,0.0965055,0.436517
1.34413,0.0999161,0.434311
1.34413,0.103327,0.43207
1.34413,0.106737,0.429809
1.34413,0.110148,0.427543
1.34413,0.113559,0.425286
1.34413,0.11697,0.423054
1.34413,0.12038,0.420861
1.34413,0.123791,0.41872
1.34413,0.127202,0.416642
1.34413,0.130612,0.414638
1.34413,0.134023,0.412717
1.34413,0.137434,0.410884
1.34413,0.140844,0.409146
1.34413,0.144255,0.407504
1.34413,0.147666,0.405961
1.34413,0.151076,0.404517
1.34413,0.154487,0.403171
1.34413,0.157898,0.401919
1.34413,0.161308,0.40076
1.34413,0.164719,0.399688
1.34413,0.16813,0.398699
1.34413,0.17154,0.397788
1.34413,0.174951,0.39695
1.34413,0.178362,0.396178
1.34413,0.181772,0.395469
1.34413,0.185183,0.394815
1.34413,0.188594,0.394212
1.34413,0.192004,0.393654
1.34413,0.195415,0.393136
1.34413,0.198826,0.392653
1.34413,0.202237,0.3922
1.34413,0.205647,0.391772
1.34413,0.209058,0.391366
1.34413,0.212469,0.390976
1.34413,0.215879,0.390599
1.34413,0.21929,0.39023
1.34413,0.222701,0.389866
1.34413,0.226111,0.389503
1.34413,0.229522,0.389138
1.34413,0.232933,0.388767
1.34413,0.236343,0.388387
1.34413,0.239754,0.387995
1.34413,0.243165,0.387587
1.34413,0.246575,0.387161
1.36188,0.0794521,0.456776
1.36188,0.0828627,0.454708
1.36188,0.0862734,0.452543
1.36188,0.0896841,0.450289
1.36188,0.0930948,0.447955
1.36188,0.0965055,0.445555
1.36188,0.0999161,0.443102
1.36188,0.103327,0.44061
1.36188,0.106737,0.438097
1.36188,0.110148,0.435579
1.36188,0.113559,0.433072
1.36188,0.11697,0.430593
1.36188,0.12038,0.428158
1.36188,0.123791,0.425781
1.36188,0.127202,0.423476
1.36188,0.130612,0.421254
1.36188,0.134023,0.419123
1.36188,0.137434,0.417093
1.36188,0.140844,0.415167
1.36188,0.144255,0.413351
1.36188,0.147666,0.411645
1.36188,0.151076,0.410049
1.36188,0.154487,0.408563
1.36188,0.157898,0.407184
1.36188,0.161308,0.405908
1.36188,0.164719,0.404731
1.36188,0.16813,0.403648
1.36188,0.17154,0.402652
1.36188,0.174951,0.40174
1.36188,0.178362,0.400903
1.36188,0.181772,0.400138
1.36188,0.185183,0.399437
1.36188,0.188594,0.398794
1.36188,0.192004,0.398205
1.36188,0.195415,0.397664
1.36188,0.198826,0.397165
1.36188,0.202237,0.396703
1.36188,0.205647,0.396274
1.36188,0.209058,0.395873
1.36188,0.212469,0.395496
1.36188,0.215879,0.395138
1.36188,0.21929,0.394795
1.36188,0.222701,0.394464
1.36188,0.226111,0.394142
1.36188,0.229522,0.393823
1.36188,0.232933,0.393506
1.36188,0.236343,0.393186
1.36188,0.239754,0.392861
1.36188,0.243165,0.392527
1.36188,0.246575,0.392181
1.37962,0.0794521,0.469141
1.37962,0.0828627,0.46689
1.37962,0.0862734,0.464525
1.37962,0.0896841,0.462055
1.37962,0.0930948,0.45949
1.37962,0.0965055,0.456843
1.37962,0.0999161,0.454129
1.37962,0.103327,0.451363
1.37962,0.106737,0.448564
1.37962,0.110148,0.445749
1.37962,0.113559,0.442937
1.37962,0.11697,0.440147
1.37962,0.12038,0.437397
1.37962,0.123791,0.434705
1.37962,0.127202,0.432085
1.37962,0.130612,0.429551
1.37962,0.134023,0.427116
1.37962,0.137434,0.424789
1.37962,0.140844,0.422576
1.37962,0.144255,0.420485
1.37962,0.147666,0.418516
1.37962,0.151076,0.416672
1.37962,0.154487,0.414952
1.37962,0.157898,0.413354
1.37962,0.161308,0.411875
1.37962,0.164719,0.410509
1.37962,0.16813,0.409253
1.37962,0.17154,0.408099
1.37962,0.174951,0.407043
1.37962,0.178362,0.406077
1.37962,0.181772,0.405195
1.37962,0.185183,0.40439
1.37962,0.188594,0.403657
1.37962,0.192004,0.402989
1.37962,0.195415,0.402379
1.37962,0.198826,0.401823
1.37962,0.202237,0.401314
1.37962,0.205647,0.400848
1.37962,0.209058,0.400419
1.37962,0.212469,0.400024
1.37962,0.215879,0.399656
1.37962,0.21929,0.399314
1.37962,0.222701,0.398991
1.37962,0.226111,0.398686
1.37962,0.229522,0.398393
1.37962,0.232933,0.39811
1.37962,0.236343,0.397834
1.37962,0.239754,0.397561
1.37962,0.243165,0.397289
1.37962,0.246575,0.397014
1.39737,0.0794521,0.485585
1.39737,0.0828627,0.483228
1.39737,0.0862734,0.480735
1.39737,0.0896841,0.478109
1.39737,0.0930948,0.475361
1.39737,0.0965055,0.472499
1.39737,0.0999161,0.469539
1.39737,0.103327,0.466494
1.39737,0.106737,0.463384
1.39737,0.110148,0.460226
1.39737,0.113559,0.457043
1.39737,0.11697,0.453854
1.39737,0.12038,0.45068
1.39737,0.123791,0.447544
1.39737,0.127202,0.444465
1.39737,0.130612,0.441461
1.39737,0.134023,0.438548
1.39737,0.137434,0.435742
1.39737,0.140844,0.433054
1.39737,0.144255,0.430493
1.39737,0.147666,0.428067
1.39737,0.151076,0.42578
1.39737,0.154487,0.423634
1.39737,0.157898,0.421629
1.39737,0.161308,0.419764
1.39737,0.164719,0.418036
1.39737,0.16813,0.41644
1.39737,0.17154,0.41497
1.39737,0.174951,0.413621
1.39737,0.178362,0.412385
1.39737,0.181772,0.411257
1.39737,0.185183,0.410227
1.39737,0.188594,0.40929
1.39737,0.192004,0.408437
1.39737,0.195415,0.407663
1.39737,0.198826,0.406959
1.39737,0.202237,0.406321
1.39737,0.205647,0.40574
1.39737,0.209058,0.405213
1.39737,0.212469,0.404732
1.39737,0.215879,0.404294
1.39737,0.21929,0.403893
1.39737,0.222701,0.403525
1.39737,0.226111,0.403186
1.39737,0.229522,0.402871
1.39737,0.232933,0.402577
1.39737,0.236343,0.4023
1.39737,0.239754,0.402038
1.39737,0.243165,0.401787
1.39737,0.246575,0.401543
1.41511,0.0794521,0.505835
1.41511,0.0828627,0.503607
1.41511,0.0862734,0.50122
1.41511,0.0896841,0.498672
1.41511,0.0930948,0.495967
1.41511,0.0965055,0.493108
1.41511,0.0999161,0.490104
1.41511,0.103327,0.486965
1.41511,0.106737,0.483703
1.41511,0.110148,0.480335
1.41511,0.113559,0.476879
1.41511,0.11697,0.473355
1.41511,0.12038,0.469785
1.41511,0.123791,0.466193
1.41511,0.127202,0.462604
1.41511,0.130612,0.459039
1.41511,0.134023,0.455524
1.41511,0.137434,0.45208
1.41511,0.140844,0.448727
1.41511,0.144255,0.445483
1.41511,0.147666,0.442364
1.41511,0.151076,0.439381
1.41511,0.154487,0.436545
1.41511,0.157898,0.433862
1.41511,0.161308,0.431338
1.41511,0.164719,0.428973
1.41511,0.16813,0.426767
1.41511,0.17154,0.424718
1.41511,0.174951,0.422822
1.41511,0.178362,0.421073
1.41511,0.181772,0.419465
1.41511,0.185183,0.417991
1.41511,0.188594,0.416643
1.41511,0.192004,0.415413
1.41511,0.195415,0.414293
1.41511,0.198826,0.413275
1.41511,0.202237,0.412351
1.41511,0.205647,0.411513
1.41511,0.209058,0.410753
1.41511,0.212469,0.410065
1.41511,0.215879,0.409443
1.41511,0.21929,0.408879
1.41511,0.222701,0.408367
1.41511,0.226111,0.407903
1.41511,0.229522,0.407482
1.41511,0.232933,0.407097
1.41511,0.236343,0.406746
1.41511,0.239754,0.406424
1.41511,0.243165,0.406126
1.41511,0.246575,0.40585
1.43285,0.0794521,0.525929
1.43285,0.0828627,0.524148
1.43285,0.0862734,0.52221
1.43285,0.0896841,0.52011
1.43285,0.0930948,0.517841
1.43285,0.0965055,0.5154
1.43285,0.0999161,0.512784
1.43285,0.103327,0.509994
1.43285,0.106737,0.507032
1.43285,0.110148,0.503904
1.43285,0.113559,0.500616
1.43285,0.11697,0.497182
1.43285,0.12038,0.493615
1.43285,0.123791,0.489933
1.43285,0.127202,0.486155
1.43285,0.130612,0.482305
1.43285,0.134023,0.478406
1.43285,0.137434,0.474485
1.43285,0.140844,0.470567
1.43285,0.144255,0.466678
1.43285,0.147666,0.462844
1.43285,0.151076,0.459089
1.43285,0.154487,0.455435
1.43285,0.157898,0.4519
1.43285,0.161308,0.448502
1.43285,0.164719,0.445254
1.43285,0.16813,0.442167
1.43285,0.17154,0.439249
1.43285,0.174951,0.436502
1.43285,0.178362,0.43393
1.43285,0.181772,0.431532
1.43285,0.185183,0.429306
1.43285,0.188594,0.427245
1.43285,0.192004,0.425346
1.43285,0.195415,0.4236
1.43285,0.198826,0.422
1.43285,0.202237,0.420538
1.43285,0.205647,0.419204
1.43285,0.209058,0.417991
1.43285,0.212469,0.416888
1.43285,0.215879,0.415888
1.43285,0.21929,0.414982
1.43285,0.222701,0.414162
1.43285,0.226111,0.413421
1.43285,0.229522,0.412751
1.43285,0.232933,0.412145
1.43285,0.236343,0.411597
1.43285,0.239754,0.411102
1.43285,0.243165,0.410654
1.43285,0.246575,0.410247
1.4506,0.0794521,0.541699
1.4506,0.0828627,0.540502
1.4506,0.0862734,0.539185
1.4506,0.0896841,0.537737
1.4506,0.0930948,0.536149
1.4506,0.0965055,0.534412
1.4506,0.0999161,0.532518
1.4506,0.103327,0.530458
1.4506,0.106737,0.528227
1.4506,0.110148,0.525817
1.4506,0.113559,0.523225
1.4506,0.11697,0.52045
1.4506,0.12038,0.517491
1.4506,0.123791,0.514351
1.4506,0.127202,0.511037
1.4506,0.130612,0.507557
1.4506,0.134023,0.503923
1.4506,0.137434,0.500152
1.4506,0.140844,0.496262
1.4506,0.144255,0.492273
1.4506,0.147666,0.488211
1.4506,0.151076,0.484102
1.4506,0.154487,0.479971
1.4506,0.157898,0.475847
1.4506,0.161308,0.471757
1.4506,0.164719,0.467728
1.4506,0.16813,0.463784
1.4506,0.17154,0.459949
1.4506,0.174951,0.456242
1.4506,0.178362,0.452681
1.4506,0.181772,0.44928
1.4506,0.185183,0.446049
1.4506,0.188594,0.442996
1.4506,0.192004,0.440125
1.4506,0.195415,0.437438
1.4506,0.198826,0.434933
1.4506,0.202237,0.432609
1.4506,0.205647,0.43046
1.4506,0.209058,0.428479
1.4506,0.212469,0.42666
1.4506,0.215879,0.424993
1.4506,0.21929,0.42347
1.4506,0.222701,0.422082
1.4506,0.226111,0.420819
1.4506,0.229522,0.419673
1.4506,0.232933,0.418634
1.4506,0.236343,0.417693
1.4506,0.239754,0.416842
1.4506,0.243165,0.416074
1.4506,0.246575,0.41538
1.46834,0.0794521,0.552365
1.46834,0.0828627,0.55166
1.46834,0.0862734,0.550876
1.46834,0.0896841,0.550006
1.46834,0.0930948,0.549043
1.46834,0.0965055,0.547976
1.46834,0.0999161,0.546799
1.46834,0.103327,0.5455
1.46834,0.106737,0.544072
1.46834,0.110148,0.542504
1.46834,0.113559,0.540787
1.46834,0.11697,0.538912
1.46834,0.12038,0.53687
1.46834,0.123791,0.534655
1.46834,0.127202,0.532258
1.46834,0.130612,0.529676
1.46834,0.134023,0.526906
1.46834,0.137434,0.523946
1.46834,0.140844,0.520799
1.46834,0.144255,0.517468
1.46834,0.147666,0.513963
1.46834,0.151076,0.510293
1.46834,0.154487,0.506474
1.46834,0.157898,0.502524
1.46834,0.161308,0.498463
1.46834,0.164719,0.494314
1.46834,0.16813,0.490104
1.46834,0.17154,0.48586
1.46834,0.174951,0.48161
1.46834,0.178362,0.477382
1.46834,0.181772,0.473205
1.46834,0.185183,0.469104
1.46834,0.188594,0.465105
1.46834,0.192004,0.461229
1.46834,0.195415,0.457495
1.46834,0.198826,0.45392
1.46834,0.202237,0.450515
1.46834,0.205647,0.447291
1.46834,0.209058,0.444252
1.46834,0.212469,0.441402
1.46834,0.215879,0.438741
1.46834,0.21929,0.436267
1.46834,0.222701,0.433976
1.46834,0.226111,0.431861
1.46834,0.229522,0.429916
1.46834,0.232933,0.428132
1.46834,0.236343,0.4265
1.46834,0.239754,0.425012
1.46834,0.243165,0.423657
1.46834,0.246575,0.422426
1.48609,0.0794521,0.559399
1.48609,0.0828627,0.559015
1.48609,0.0862734,0.558587
1.48609,0.0896841,0.55811
1.48609,0.0930948,0.557577
1.48609,0.0965055,0.556984
1.48609,0.0999161,0.556324
1.48609,0.103327,0.555589
1.48609,0.106737,0.554773
1.48609,0.110148,0.553869
1.48609,0.113559,0.552866
1.48609,0.11697,0.551758
1.48609,0.12038,0.550534
1.48609,0.123791,0.549185
1.48609,0.127202,0.547702
1.48609,0.130612,0.546074
1.48609,0.134023,0.544293
1.48609,0.137434,0.542349
1.48609,0.140844,0.540234
1.48609,0.144255,0.53794
1.48609,0.147666,0.535461
1.48609,0.151076,0.532792
1.48609,0.154487,0.529931
1.48609,0.157898,0.526877
1.48609,0.161308,0.523633
1.48609,0.164719,0.520204
1.48609,0.16813,0.516598
1.48609,0.17154,0.512829
1.48609,0.174951,0.508911
1.48609,0.178362,0.504862
1.48609,0.181772,0.500706
1.48609,0.185183,0.496467
1.48609,0.188594,0.49217
1.48609,0.192004,0.487844
1.48609,0.195415,0.483519
1.48609,0.198826,0.479222
1.48609,0.202237,0.474983
1.48609,0.205647,0.470827
1.48609,0.209058,0.466779
1.48609,0.212469,0.462861
1.48609,0.215879,0.459091
1.48609,0.21929,0.455486
1.48609,0.222701,0.452057
1.48609,0.226111,0.448812
1.48609,0.229522,0.445758
1.48609,0.232933,0.442896
1.48609,0.236343,0.440227
1.48609,0.239754,0.437747
1.48609,0.243165,0.435452
1.48609,0.246575,0.433336
1.50383,0.0794521,0.564368
1.50383,0.0828627,0.564171
1.50383,0.0862734,0.56395
1.50383,0.0896841,0.563702
1.50383,0.0930948,0.563425
1.50383,0.0965055,0.563116
1.50383,0.0999161,0.562769
1.50383,0.103327,0.562383
1.50383,0.106737,0.561951
1.50383,0.110148,0.561469
1.50383,0.113559,0.560931
1.50383,0.11697,0.560332
1.50383,0.12038,0.559665
1.50383,0.123791,0.558924
1.50383,0.127202,0.558101
1.50383,0.130612,0.557187
1.50383,0.134023,0.556175
1.50383,0.137434,0.555056
1.50383,0.140844,0.55382
1.50383,0.144255,0.552457
1.50383,0.147666,0.550959
1.50383,0.151076,0.549315
1.50383,0.154487,0.547515
1.50383,0.157898,0.545551
1.50383,0.161308,0.543413
1.50383,0.164719,0.541095
1.50383,0.16813,0.538588
1.50383,0.17154,0.535889
1.50383,0.174951,0.532995
1.50383,0.178362,0.529906
1.50383,0.181772,0.526623
1.50383,0.185183,0.523152
1.50383,0.188594,0.519502
1.50383,0.192004,0.515684
1.50383,0.195415,0.511715
1.50383,0.198826,0.507612
1.50383,0.202237,0.503399
1.50383,0.205647,0.4991
1.50383,0.209058,0.494742
1.50383,0.212469,0.490353
1.50383,0.215879,0.485962
1.50383,0.21929,0.4816
1.50383,0.222701,0.477293
1.50383,0.226111,0.473071
1.50383,0.229522,0.468957
1.50383,0.232933,0.464973
1.50383,0.236343,0.46114
1.50383,0.239754,0.457472
1.50383,0.243165,0.453983
1.50383,0.246575,0.450681
1.52158,0.0794521,0.568226
1.52158,0.0828627,0.568128
1.52158,0.0862734,0.568018
1.52158,0.0896841,0.567895
1.52158,0.0930948,0.567758
1.52158,0.0965055,0.567603
1.52158,0.0999161,0.56743
1.52158,0.103327,0.567237
1.52158,0.106737,0.56702
1.52158,0.110148,0.566777
1.52158,0.113559,0.566505
1.52158,0.11697,0.566201
1.52158,0.12038,0.565861
1.52158,0.123791,0.565482
1.52158,0.127202,0.565057
1.52158,0.130612,0.564584
1.52158,0.134023,0.564056
1.52158,0.137434,0.563468
1.52158,0.140844,0.562812
1.52158,0.144255,0.562083
1.52158,0.147666,0.561274
1.52158,0.151076,0.560375
1.52158,0.154487,0.559379
1.52158,0.157898,0.558276
1.52158,0.161308,0.557058
1.52158,0.164719,0.555716
1.52158,0.16813,0.554238
1.52158,0.17154,0.552615
1.52158,0.174951,0.550837
1.52158,0.178362,0.548895
1.52158,0.181772,0.546779
1.52158,0.185183,0.544482
1.52158,0.188594,0.541997
1.52158,0.192004,0.539318
1.52158,0.195415,0.536441
1.52158,0.198826,0.533366
1.52158,0.202237,0.530093
1.52158,0.205647,0.526629
1.52158,0.209058,0.522979
1.52158,0.212469,0.519156
1.52158,0.215879,0.515174
1.52158,0.21929,0.511051
1.52158,0.222701,0.506809
1.52158,0.226111,0.502472
1.52158,0.229522,0.498067
1.52158,0.232933,0.493622
1.52158,0.236343,0.489167
1.52158,0.239754,0.484732
1.52158,0.243165,0.480345
1.52158,0.246575,0.476035
